subest,sav,crop,riprap
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.075292568,14.64,0
RPP01,0.004639015,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.736486573,14.64,0
RPP01,0.148682872,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.354656636,14.64,0
RPP01,0.296629343,14.64,0
RPP01,0,14.64,0
RPP01,0.272094202,14.64,0
RPP01,0.260633331,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.451843397,14.64,0
RPP01,0,14.64,0
RPP02,0,13.1,0
RPP02,0,13.1,0
RPP02,0,13.1,0
RPP02,0,13.1,0
RPP02,0,13.1,0
RPP02,0,13.1,0
RPP02,0,13.1,0
RPP03,0,17.95,0
RPP06,0,21.77,0
RPP06,0,21.77,0
RPP06,0,21.77,0
SAS01,0.795229692,49.06,0
SAS01,0,49.06,0
SAS01,0,49.06,0
SAS01,0.388012809,49.06,0
SAS01,0.975481216,49.06,0
SAS01,1.000000003,49.06,0
SAS01,0,49.06,0
SAS01,0,49.06,0
SAS01,0,49.06,0
SAS01,0,49.06,0
SAS01,0.787911267,49.06,0
SAS01,0.596057517,49.06,0
SAS01,0.336996043,49.06,0
SAS01,0,49.06,0
SAS01,1.000000003,49.06,0
SAS01,1.000000003,49.06,0
SAS01,0,49.06,0
SAS01,0.378344301,49.06,0
SAS01,0.225224757,49.06,0
SAS01,0,49.06,0
SAS01,0,49.06,0
SAS01,0.999170011,49.06,0
SAS01,0,49.06,0
SEV01,0,4.06,0
SEV01,0.064553203,4.06,0
SEV01,0.222541861,4.06,0
SEV01,0,4.06,0
SEV01,0.150873194,4.06,0
SEV01,0.272663859,4.06,0
SEV01,0.169440866,4.06,0
SEV01,0.040625604,4.06,0
SEV01,0,4.06,0
SEV01,0.418414153,4.06,0
SEV01,0.013349706,4.06,0
SEV01,0.109216383,4.06,0
SEV01,0.229685738,4.06,0
SEV01,0.01295235,4.06,0
SEV01,0.015734948,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0.16073837,4.06,0
SEV01,0.084338031,4.06,0
SEV01,0.326921688,4.06,0
SEV01,0.365758357,4.06,0
SEV01,0.22991255,4.06,0
SEV01,0.131616921,4.06,0
SEV01,0.275534067,4.06,0
SEV01,0.348154249,4.06,0
SEV01,0.102596849,4.06,0
SEV01,0.159708853,4.06,0
SEV01,0.299584007,4.06,0
SEV01,0.003302534,4.06,0
SEV01,0.051870307,4.06,0
SEV01,0.125090233,4.06,0
SEV01,0,4.06,0
SEV01,0.156435319,4.06,0
SEV01,0.004884332,4.06,0
SEV01,0.332943917,4.06,0
SEV01,0,4.06,0
SEV01,0.064570073,4.06,0
SEV01,0,4.06,0
SEV01,0.277032402,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0.016875376,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0.025076067,4.06,0
SEV01,0.224523925,4.06,0
SEV01,0,4.06,0
SEV01,0.087529821,4.06,0
SEV01,0.397760241,4.06,0
SEV01,0.091021222,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0.043980803,4.06,0
SEV01,0.301938827,4.06,0
SEV01,0.16497938,4.06,0
SEV01,0,4.06,0
SEV01,0.01163171,4.06,0
SEV01,0.360533685,4.06,0
SEV01,0.079748635,4.06,0
SEV01,0.189810856,4.06,0
SEV01,0,4.06,0
SEV01,0.016197357,4.06,0
SEV01,0.442903966,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0.236311509,4.06,0
SEV01,0,4.06,0
SEV01,0.345928646,4.06,0
SEV01,0.264515075,4.06,0
SEV01,0.245499302,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0.289832539,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0.139238227,4.06,0
SEV01,0,4.06,0
SEV01,0.151368553,4.06,0
SEV01,0,4.06,0
SEV01,0,4.06,0
SEV01,0.167575363,4.06,0
SEV02,0,4.85,0
SEV02,0.040625604,4.85,0
SEV02,0,4.85,0
SEV02,0.102596849,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.016875376,4.85,0
SEV02,0.013349706,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.418414153,4.85,0
SEV02,0,4.85,0
SEV02,0.150873194,4.85,0
SEV02,0.169440866,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.365758357,4.85,0
SEV02,0.015734948,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.025076067,4.85,0
SEV02,0.272663859,4.85,0
SEV02,0,4.85,0
SEV02,0.345928646,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.001669368,4.85,0
SEV02,0.236311509,4.85,0
SEV02,0.275534067,4.85,0
SEV02,0.301938827,4.85,0
SEV02,0,4.85,0
SEV02,0.277032402,4.85,0
SEV02,0.16073837,4.85,0
SEV02,0,4.85,0
SEV02,0.289832539,4.85,0
SEV02,0.156435319,4.85,0
SEV02,0,4.85,0
SEV02,0.043980803,4.85,0
SEV02,0.109216383,4.85,0
SEV02,0.051870307,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.079748635,4.85,0
SEV02,0.360533685,4.85,0
SEV02,0.084338031,4.85,0
SEV02,0.01163171,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.332943917,4.85,0
SEV02,0,4.85,0
SEV02,0.003302534,4.85,0
SEV02,0,4.85,0
SEV02,0.299584007,4.85,0
SEV02,0.348154249,4.85,0
SEV02,0.22991255,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.125090233,4.85,0
SEV02,0,4.85,0
SEV02,0.064570073,4.85,0
SEV02,0.064553203,4.85,0
SEV02,0.131616921,4.85,0
SEV02,0,4.85,0
SEV02,0.224523925,4.85,0
SEV02,0,4.85,0
SEV02,0.245499302,4.85,0
SEV02,0.397760241,4.85,0
SEV02,0.159708853,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.016197357,4.85,0
SEV02,0,4.85,0
SEV02,0.16497938,4.85,0
SEV02,0,4.85,0
SEV02,0.222541861,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.091021222,4.85,0
SEV02,0.004884332,4.85,0
SEV02,0,4.85,0
SEV02,0.087529821,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.202127349,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.01295235,4.85,0
SEV02,0,4.85,0
SEV02,0.066423423,4.85,0
SEV02,0,4.85,0
SEV02,0.189849873,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.031207496,4.85,0
SEV02,0.167575363,4.85,0
SEV02,0,4.85,0
SEV02,0.016494173,4.85,0
SEV02,0.264515075,4.85,0
SEV02,0.326921688,4.85,0
SEV02,0.189810856,4.85,0
SEV02,0.123749848,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.229685738,4.85,0
SEV02,0.139238227,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.442903966,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SEV02,0.151368553,4.85,0
SEV02,0,4.85,0
SEV02,0.056245174,4.85,0
SEV02,0,4.85,0
SEV02,0,4.85,0
SOU01,0,6.62,0
SOU01,0.077734639,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.07658314,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.013465231,6.62,0
SOU01,0.01633244,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.008125925,6.62,0
SOU01,0.102021347,6.62,0
SOU01,0,6.62,0
SOU01,0.010458895,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.651353815,6.62,0
SOU01,0,6.62,0
SOU01,0.01577857,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.019793893,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.08300761,6.62,0
SOU01,0.022712461,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.229615811,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.112073969,6.62,0
SOU01,0,6.62,0
SOU01,0.253420279,6.62,0
SOU01,0.035776155,6.62,0
SOU01,0.012507508,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.011381459,6.62,0
SOU01,0,6.62,0
SOU01,0.013521058,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.008249318,6.62,0
SOU01,0,6.62,0
SOU01,0.042352382,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.162293226,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.103464933,6.62,0
SOU01,0,6.62,0
SOU01,0.000204177,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.015767412,6.62,0
SOU01,0.328731732,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.214653486,6.62,0
SOU01,0,6.62,0
SOU01,0,6.62,0
SOU01,0.010753019,6.62,0
SOU01,0.008590838,6.62,0
SOU01,0,6.62,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WIC01,0,25.21,0
WST01,0,22.29,0
WST01,0,22.29,0
WST01,0.073959386,22.29,0
WST01,0.255893923,22.29,0
WST01,0,22.29,0
WST01,0.132987994,22.29,0
WST01,0,22.29,0
WST01,0.18005514,22.29,0
WST01,0,22.29,0
WST01,0,22.29,0
WST01,0.263120516,22.29,0
WST01,0,22.29,0
WST01,0.072777372,22.29,0
WST01,0,22.29,0
WST01,0,22.29,0
WST01,0.010217242,22.29,0
WST01,0.142870239,22.29,0
WST01,0.110295793,22.29,0
WST01,0,22.29,0
WST01,0,22.29,0
WST01,0.147384322,22.29,0
WST01,0,22.29,0
WST01,0,22.29,0
WST01,0.101291157,22.29,0
WST01,0,22.29,0
WST01,0,22.29,0
WST01,0,22.29,0
WST01,0,22.29,0
WST01,0.264027592,22.29,0
WST01,0.006841248,22.29,0
BAC01,0.049177209,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0.166991576,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0,0.39,0
BAC01,0.051733946,0.39,0
BAC01,0,0.39,0
BAC01,0.511604057,0.39,0
BAC01,0,0.39,0
BIG01,0.85096169,17.92,0
BIG01,0.936861257,17.92,0
BIG01,0,17.92,0
BIG01,0.835933098,17.92,0
BIG01,0,17.92,0
BIG01,0,17.92,0
BIG01,0,17.92,0
BIG01,0.027897025,17.92,0
BIG01,0,17.92,0
BIG01,0,17.92,0
BIG01,0.80188853,17.92,0
BIG01,0,17.92,0
BIG01,0,17.92,0
BIG01,0.200762472,17.92,0
BIG01,0.162789924,17.92,0
BIG01,0.811416065,17.92,0
BSH01,0.308131041,9.71,0
BSH01,0.724652493,9.71,0
BSH01,0.018220452,9.71,0
BSH01,0.18791688,9.71,0
BSH01,0.642105349,9.71,0
BSH01,0.115720509,9.71,0
BSH01,0.081480399,9.71,0
BSH01,0.164103777,9.71,0
BSH01,0.041843329,9.71,0
BSH01,0.086299845,9.71,0
BSH01,0.036848896,9.71,0
BSH01,0.248921764,9.71,0
BSH01,0.324556861,9.71,0
BSH01,0.884220842,9.71,0
BSH01,0.207885631,9.71,0
BSH01,0.072157491,9.71,0
BSH01,0.229031416,9.71,0
CB101,0.558845229,1.37,0
CB101,0.916709356,1.37,0
CB101,0.601736106,1.37,0
CB101,0.923775794,1.37,0
CB101,0.440629855,1.37,0
CB101,0.725093287,1.37,0
CB201,0.150709449,1.96,0
CB201,0.880728673,1.96,0
CB202,0.415645444,52.6,0
CB202,0.584317176,52.6,0
CB202,0.54668812,52.6,0
CB202,0.291077465,52.6,0
CB202,0.413495385,52.6,0
CB202,0.462567214,52.6,0
CB203,0,55.31,0
CB203,0,55.31,0
CB203,0,55.31,0
CB203,0.532289246,55.31,0
CB203,0,55.31,0
CB204,0.05049406,53.15,0
CB301,0.329393754,45.08,0
CB301,0.502510842,45.08,0
CB301,0.596119176,45.08,0
CB301,0.982727576,45.08,0
CB301,0.297229154,45.08,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0.580343808,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0.683364117,18.1,0
CB401,0.948314532,18.1,0
CB401,0.923362945,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,1.000000001,18.1,0
CB401,0,18.1,0
CB401,0.158885533,18.1,0
CB401,0.874224844,18.1,0
CB401,0,18.1,0
CB401,0.349708011,18.1,0
CB401,0.64431165,18.1,0
CB401,0,18.1,0
CB401,0.362614942,18.1,0
CB401,0,18.1,0
CB401,0.011077074,18.1,0
CB401,0,18.1,0
CB401,0.823928928,18.1,0
CB401,0.04199075,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0.621345466,18.1,0
CB401,0,18.1,0
CB401,0.230447118,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0.083885701,18.1,0
CB401,0.225643375,18.1,0
CB401,0.846287931,18.1,0
CB401,0.999999999,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0,18.1,0
CB401,0.855759781,18.1,0
CB401,0.13849891,18.1,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB402,0,13.88,0
CB403,0,1.84,0
CB403,0,1.84,0
CB403,0,1.84,0
CB403,0,1.84,0
CB403,0,1.84,0
CB403,0,1.84,0
CB403,0,1.84,0
CB403,0,1.84,0
CB403,0,1.84,0
CB403,0,1.84,0
CB404,0.033407389,13.69,0
CB404,0.026142125,13.69,0
CB404,0,13.69,0
CB404,0,13.69,0
CB404,0.208689936,13.69,0
CB404,0.082682356,13.69,0
CB404,0,13.69,0
CB404,0,13.69,0
CB404,0.177326016,13.69,0
CB404,0,13.69,0
CB404,0,13.69,0
CB404,0,13.69,0
CB404,0,13.69,0
CB404,0.21629371,13.69,0
CB404,0.263807611,13.69,0
CB404,0,13.69,0
CB404,0.146180533,13.69,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB501,0,24.02,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB502,0,22.97,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.565182859,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.352284526,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.15511784,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.03455641,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.001509039,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.331055389,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.413180977,13.07,0
CB503,0.019347915,13.07,0
CB503,0,13.07,0
CB503,0.080379903,13.07,0
CB503,0,13.07,0
CB503,0.344000751,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.022144509,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.456178362,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.336759838,13.07,0
CB503,0,13.07,0
CB503,0.236340497,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.057020956,13.07,0
CB503,0.454891082,13.07,0
CB503,0.101965587,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.371694966,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0,13.07,0
CB503,0.0256994,13.07,0
CB503,0,13.07,0
CB504,0,22.08,0
CB504,0,22.08,0
CB504,0.00720244,22.08,0
CB504,0,22.08,0
CB504,0.069134099,22.08,0
CB504,0.043244964,22.08,0
CB504,0,22.08,0
CB504,0.167991971,22.08,0
CB504,0.115988725,22.08,0
CB504,0.459308698,22.08,0
CB504,0.252925166,22.08,0
CB504,0.929139758,22.08,0
CB504,0.23122896,22.08,0
CB504,0,22.08,0
CB504,0.20649716,22.08,0
CB504,0.525719894,22.08,0
CB504,0.771040085,22.08,0
CB505,0.155761427,17.47,0
CB505,0.067536687,17.47,0
CB505,5.88E-05,17.47,0
CB505,0.286528126,17.47,0
CB505,0.218481222,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0.269462177,17.47,0
CB505,0.105333504,17.47,0
CB505,9.03E-05,17.47,0
CB505,0.330976972,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0.055283783,17.47,0
CB505,0.034427607,17.47,0
CB505,0.092580658,17.47,0
CB505,0,17.47,0
CB505,0.108016361,17.47,0
CB505,0.485458106,17.47,0
CB505,0.382963211,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0.321882629,17.47,0
CB505,0,17.47,0
CB505,0.219176131,17.47,0
CB505,0.164230364,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0.789964354,17.47,0
CB505,0.103743269,17.47,0
CB505,0.052996381,17.47,0
CB505,0.683516168,17.47,0
CB505,0.037681575,17.47,0
CB505,0.401706401,17.47,0
CB505,0,17.47,0
CB505,0.971530415,17.47,0
CB505,0.09226807,17.47,0
CB505,0.507547152,17.47,0
CB505,0.148146716,17.47,0
CB505,0,17.47,0
CB505,0.037586794,17.47,0
CB505,0.187512632,17.47,0
CB505,0.561076148,17.47,0
CB505,0,17.47,0
CB505,0.020347447,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0.346268911,17.47,0
CB505,0.148384036,17.47,0
CB505,0.416209215,17.47,0
CB505,0.030637454,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0.966866238,17.47,0
CB505,0,17.47,0
CB505,0,17.47,0
CB505,0.119868043,17.47,0
CB505,0,17.47,0
CB505,0.904993926,17.47,0
CB505,0,17.47,0
CB601,0.745589158,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.734259313,11.68,0
CB601,0.71202219,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.757122877,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.564721694,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.713231767,11.68,0
CB601,0.457636074,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.640416012,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.024035851,11.68,0
CB601,0.744949954,11.68,0
CB601,0.489181397,11.68,0
CB601,0,11.68,0
CB601,0.126887011,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.589341274,11.68,0
CB601,0,11.68,0
CB601,0.612300782,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.215833592,11.68,0
CB601,0.08642882,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.104657883,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.297678283,11.68,0
CB601,0.444999822,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0,11.68,0
CB601,0.059780092,11.68,0
CB602,0.007200766,2.83,0
CB602,0.020548785,2.83,0
CB602,0.318217175,2.83,0
CB602,0.170614486,2.83,0
CB602,0.561659369,2.83,0
CB602,0.514124472,2.83,0
CB603,0.215884298,0.95,0
CB603,0.492900556,0.95,0
CB701,0.213828582,21.66,0
CB701,0.036913613,21.66,0
CB701,0.155764664,21.66,0
CB701,0.339915873,21.66,0
CB701,0.200189899,21.66,0
CB702,0.504554241,24.27,0
CB704,0.749644801,24.47,0
CB705,0.454743905,31.86,0
CB705,0.276339455,31.86,0
CHO01,0.485408734,32.1,0
CHO01,0.525294289,32.1,0
CHO01,0.8400105,32.1,0
CHO01,0.986626947,32.1,0
CHO01,0.263508667,32.1,0
CHO01,0.602943088,32.1,0
CHO01,0.316954782,32.1,0
CHO01,0.736370189,32.1,0
CHO01,0.687743071,32.1,0
CHO01,0.487423941,32.1,0
CHO01,0.462262124,32.1,0
CHO01,0.552751679,32.1,0
CHO01,0.36964467,32.1,0
CHO01,0.516029407,32.1,0
CHO01,0.898708159,32.1,0
CHO01,0.99153551,32.1,0
CHO01,0.084933149,32.1,0
CHO01,0.963071443,32.1,0
CHO01,0.794409138,32.1,0
CHO01,0.357657061,32.1,0
CHO01,0.436709911,32.1,0
CHO01,0.972545838,32.1,0
CHO01,0.554822028,32.1,0
CHO01,0.340249382,32.1,0
CHO01,0.314225151,32.1,0
CHO01,0.627949025,32.1,0
CHO01,0.836986018,32.1,0
CHO01,0.576897107,32.1,0
CHO01,0.322111945,32.1,0
CHO01,0.728053165,32.1,0
CHO01,0.627650663,32.1,0
CHO01,0.430947229,32.1,0
CHO01,0.593076707,32.1,0
CHO01,0.42009767,32.1,0
CHO01,0.47181325,32.1,0
CHO01,0.875127587,32.1,0
CHO01,0.427778708,32.1,0
CHO01,0.416654682,32.1,0
CHO01,0.995240596,32.1,0
CHO01,0.983015497,32.1,0
CHO01,0.316768506,32.1,0
CHO01,0.957683708,32.1,0
CHO01,0.731947793,32.1,0
CHO01,0.98139835,32.1,0
CHO01,0.374232528,32.1,0
CHO01,0.972720071,32.1,0
CHO01,0.423554767,32.1,0
CHO01,0.344595752,32.1,0
CHO01,0.565001891,32.1,0
